,test_loss_dino,test_loss_yolo,train_loss_dino,train_loss_yolo,test_loss_dino_box,train_loss_dino_box
142,2.4362948060035707,4.0103188090854225,2.4132050805621676,4.100535302029716,6.334090015623304,6.272316253185272
143,2.4434317880206637,4.050033749474419,2.4120323409636817,4.04652028216256,6.4507529841529,6.277440181043413
144,2.4510534551408556,4.337878923945957,2.412251702282164,4.150253367424011,6.3352330207824705,6.2851073980331424
145,2.4323259539074367,4.16432003710005,2.412253976861636,4.064637262291378,6.369206232494778,6.286225556664997
146,2.446180319786072,4.1140629529953,2.415066474344995,4.153652363353306,6.393887832429674,6.269870860046811
147,2.4317654993798996,3.984558924039205,2.4133554481797748,4.053260752227572,6.3643037531110975,6.2988654123412235
148,2.4456950293646917,4.719213072458903,2.4102182255850897,4.1012685709529455,6.370005475150214,6.2616397864288755
149,2.4478161282009547,4.00538596842024,2.413321162594689,4.131801730394363,6.335401307211982,6.287346520688799
150,2.4365513311492073,4.260333461231656,2.406313124961323,4.046605303552416,6.345493268966675,6.2693404912948605
151,2.4513101326094735,4.033186970816718,2.409737480017874,4.079503503110674,6.396964316897922,6.254763511154387
152,2.439976391527388,3.990032238430447,2.4055890778700513,4.024986375040478,6.3291031731499565,6.272773045963711
153,2.4353292915556164,4.22100469801161,2.403824081685808,4.0355351401699915,6.3444091320037845,6.267328829235501
154,2.435801468955146,4.1649767266379465,2.408791658944554,4.052891412708495,6.459121380911933,6.278056274520027
155,2.43157241874271,4.041513612535264,2.4087067080868616,4.067256700992584,6.36880997021993,6.266301389535268
156,2.4386780977249147,4.031068280008104,2.407657383547889,4.059828064839045,6.343168094423082,6.266831330458323
157,2.4345514761077034,3.9791217539045545,2.4039704713556502,4.06291084686915,6.33253665500217,6.258286525143517
158,2.4433133509424,3.9754703601201373,2.4054201198948753,4.052449493275748,6.3388725121816,6.2592177735434635
159,2.433465478155348,4.026623060968187,2.4106551071008044,4.012152822150124,6.339125246471829,6.249927858511607
160,2.4353062285317315,3.9704314549763997,2.4098541862434812,4.036642754077912,6.335132577684191,6.2518381562497884
161,2.434838158554501,4.044016027450562,2.408604421549373,4.066938836707009,6.34912207921346,6.262338346905178
162,2.431888895564609,3.984637008772956,2.4056029193931154,4.010514016946157,6.3474552472432455,6.250834757751889
163,2.4352448026339215,4.216753583484226,2.407277008228832,4.04754880004459,6.329430966907077,6.252588617801666
164,2.443192489941915,4.799826947848002,2.4103022075361675,4.091006143225564,6.355230061213176,6.25546063847012
165,2.4405962255265976,4.187127505408393,2.4066609303156534,4.040067735645506,6.328756973478529,6.247682723734114
166,2.4358858346939085,4.174952358669705,2.4060575819677776,4.070280514160792,6.377509281370375,6.254683272043864
167,2.4451303826438058,4.107714716593424,2.40755495429039,4.045820002423392,6.3485430346594915,6.23082006043858
168,2.4353438244925605,4.06973250442081,2.4071233527527913,4.041807887951533,6.355316437615288,6.2547693040635854
169,2.433856525686052,4.0166598955790205,2.4064250300327936,4.0400301814079285,6.354895215564304,6.243159491486019
170,2.4324349403381347,4.097435832023621,2.4061702917019527,4.016723537445069,6.360265037748548,6.248873077498542
171,2.441526985168457,4.080935011969673,2.406075568993886,4.044785392946667,6.398058356179131,6.239448594384723
172,2.436345749431186,3.9710470120112102,2.409950969947709,4.014375725719664,6.330668459998237,6.238265079922146
173,2.4373304115401373,4.030782908863491,2.408617013030582,4.028223716550404,6.32442634900411,6.249151885509491
174,2.4320172164175244,4.066093757417467,2.4082700749238333,4.059364771842956,6.46271030637953,6.2516504247983296
175,2.433550547228919,3.9768214331732854,2.4067426800727842,4.05706614057223,6.373345051871405,6.281086545520359
176,2.436783829000261,4.023935993512471,2.408264516128434,4.054605184661018,6.330489937464396,6.247970139980316
177,2.428355875280168,4.1293094476064045,2.406601314412223,4.046021405193541,6.332133012347751,6.248761741320292
178,2.4319746004210576,3.9705028533935547,2.4076010945770476,4.047501111692853,6.4674963315327965,6.24100583129459
179,2.431646728515625,3.956441076596578,2.4094842543204624,4.044257358047697,6.338328795962863,6.266709715790219
180,2.4431126011742488,4.0257123152414955,2.40104575322734,4.047851487663057,6.375987042321099,6.259400794241164
181,2.438073570198483,3.966902152697245,2.407962980204158,4.060512713591257,6.329847976896498,6.245093527105119
182,2.4378537880049813,3.9565066364076404,2.406671229998271,4.030684976445304,6.361868302027385,6.242144477367401
183,2.4318680471844143,4.256151503986782,2.4082280112637413,4.006290766265657,6.332881932788425,6.24851461980078
184,2.43541778061125,4.311465824974908,2.4065433280335533,4.067863814698326,6.348015048768786,6.26948629617691
185,2.444080913066864,4.212052981058757,2.4043943246205646,4.018228318956163,6.326219685872396,6.24822419087092
186,2.4308702601326835,4.0237704356511435,2.403678069843186,4.054546094603008,6.377966976165771,6.264473418394725
