,test_loss_dino,test_loss_yolo,train_loss_dino,train_loss_yolo,test_loss_dino_box,train_loss_dino_box
138,2.1308240479893152,2.2366418719291685,1.7704018018311924,2.431705860628022,4.311504570643107,3.113603972395261
139,2.142418240176307,2.1692096485031978,1.7709801803032557,2.442194176051352,4.471386077668932,3.1801773965358735
140,2.019567048549652,2.42137178712421,1.7644303778807322,2.442321741249826,4.253951382637024,3.1338929186264672
141,1.5656508843104044,2.282142531871796,1.8260363019174999,2.4054466946257484,4.176641016536289,3.1802715718746186
142,1.7655827826923793,2.179003401597341,1.7345193955633376,2.4244516130950715,4.178763455814785,3.1050253795252907
143,1.619857821199629,2.4300975812806023,1.8036054601271947,2.443901903099484,4.457981197039286,3.108161715666453
144,1.83754127158059,2.266305397616492,1.7574242575301064,2.441799125737614,4.379803265465631,3.1602939923604327
145,1.7775479422675238,2.29990406566196,1.780964160958926,2.370847335457802,4.339315022362603,3.1071849915716383
146,1.992207850350274,2.236757237381405,1.744412742389573,2.4717025773392782,4.237569721539815,3.0806409620576436
147,1.6779831343226963,2.4451178590456646,1.7747347874773873,2.4286250081327228,4.411644636260139,3.1373663163847394
148,1.888172721862793,2.4444080101119146,1.7981138302220239,2.3833846459786097,4.2235761721928915,3.1379959828323787
149,1.6289818935924105,2.3258438176578946,1.7537630554702548,2.3892800619204837,4.081018127335442,3.1541691624455983
150,1.6736886739730834,2.1806541363398235,1.743978955845038,2.361742726299498,4.586899738841587,3.1272506409221226
151,1.8160772535536025,2.2730499188105266,1.7054663979344897,2.43079775373141,4.286402474509345,3.0794682731231053
152,1.763385487927331,2.2619691994455127,1.7587188296847873,2.3779347933000987,4.305151875813802,3.0747720387246873
153,1.678281847635905,2.2783410946528115,1.7392860889434814,2.3821532213025622,4.488600590493944,3.0507639901505574
154,2.0429249776734246,2.1506387644343907,1.7674334082338545,2.369419672422939,4.548422641224331,3.0972466230392457
155,1.845796940061781,2.2731200562583074,1.7475932644473182,2.3987825728125043,4.169741140471564,3.0748150951332516
156,1.5521322965621949,2.221813235017988,1.7621179895268546,2.3424095276329253,3.9383135636647544,3.1088457749949563
157,1.7487315615018209,2.2122878511746724,1.7037964499659008,2.3988927910725275,4.473093578550551,3.058874421980646
158,1.7259328762690227,2.26060727569792,1.8122456431388856,2.3888403445482256,4.029497292306688,3.0800040943755045
159,1.8610584007369146,2.2115828620062934,1.7249187174770566,2.3971435096528797,4.309602944056193,3.1119548877080283
